213,232,387,231,210,124,389,126
212,232,387,231,210,124,390,126
212,232,388,231,209,124,391,126
211,232,388,231,209,124,391,126
211,233,389,232,208,124,391,126
211,233,389,233,208,124,392,126
210,234,390,233,208,123,392,125
210,234,389,234,207,123,393,125
210,234,389,234,207,123,393,125
209,235,391,234,206,123,394,125
209,235,391,234,206,123,394,125
208,236,392,235,205,123,395,125
208,236,392,235,205,123,395,125
208,237,392,236,204,123,395,124
207,237,393,236,204,122,396,125
207,238,393,237,203,122,396,124
207,238,393,237,203,122,396,124
205,238,394,237,202,122,397,124
205,238,394,237,202,122,397,124
204,239,394,238,201,122,397,124
203,239,394,238,200,122,397,124
202,240,395,239,199,122,398,124
202,241,395,240,198,122,398,124
201,241,395,240,198,122,398,124
200,242,395,241,197,122,399,124
200,242,395,241,196,122,399,124
199,243,396,242,196,122,399,124
198,243,396,242,195,122,399,124
198,244,396,243,194,122,400,124
197,244,397,243,194,122,400,124
196,245,397,244,193,122,400,124
196,245,397,244,192,122,401,124
195,246,397,245,192,122,401,124
194,247,398,246,190,122,401,124
193,248,398,247,190,122,402,124
192,249,399,247,189,122,402,124
192,250,399,249,188,122,403,124
191,251,400,249,187,122,403,124
190,252,400,250,186,122,403,124
189,253,400,251,185,122,404,124
188,253,401,251,184,122,404,124
187,254,401,252,183,123,405,125
186,255,402,253,182,122,405,124
186,256,402,254,181,123,406,124
185,256,402,255,181,122,406,124
184,257,403,256,180,122,407,124
183,258,404,256,179,122,408,125
183,259,404,257,178,122,408,125
182,260,405,258,177,122,409,124
181,261,406,259,176,122,409,124
180,262,406,260,175,123,410,125
180,263,406,261,174,123,411,125
178,263,407,261,174,122,411,125
177,264,408,263,173,123,412,125
177,265,408,263,172,123,412,125
175,267,409,265,170,123,413,125
174,268,409,266,169,123,413,125
174,269,409,267,168,123,413,125
172,270,411,268,167,123,415,126
171,271,411,269,166,124,415,126
