213,333,439,345,213,115,439,103
213,333,440,345,213,115,440,103
213,332,440,345,213,114,441,102
214,332,441,345,213,113,442,101
214,332,442,345,214,112,443,100
214,332,443,345,214,112,444,99
214,332,443,346,214,111,445,99
214,332,444,346,214,110,446,98
215,331,445,346,214,110,447,97
215,331,446,346,214,109,448,96
215,331,446,346,215,108,449,95
215,331,447,346,215,107,450,95
215,331,448,347,215,107,451,94
216,331,449,347,215,106,452,93
216,330,450,347,215,105,453,92
216,330,450,347,215,104,455,91
216,330,451,347,215,104,456,91
216,330,452,348,216,103,457,90
217,330,453,348,216,102,458,89
217,330,454,348,216,101,459,88
217,330,454,348,216,101,460,87
217,329,455,348,216,100,461,86
217,329,456,349,216,99,462,86
217,329,457,349,216,98,464,85
218,329,458,349,217,98,465,84
218,329,459,349,217,97,466,83
218,329,459,350,217,96,467,82
218,329,460,350,217,95,468,81
218,328,461,350,217,95,470,80
219,328,462,350,217,94,471,79
219,328,463,351,217,93,472,79
219,328,464,351,217,92,473,78
219,328,464,351,218,92,475,77
219,328,465,351,218,91,476,76
220,328,466,352,218,90,477,75
220,328,467,352,218,89,478,74
220,327,468,352,218,88,480,73
220,327,469,353,218,88,481,72
220,327,470,353,218,87,482,71
220,327,471,353,218,86,484,70
221,327,471,354,218,85,485,69
221,327,472,354,219,84,486,68
221,327,473,354,219,83,488,67
221,327,474,354,219,83,489,66
221,326,475,355,219,82,490,65
222,326,476,355,219,81,492,64
222,326,477,356,219,80,493,63
222,326,478,356,219,79,495,62
222,326,479,356,219,79,496,61
222,326,480,357,219,78,498,60
222,326,481,357,219,77,499,59
223,326,482,357,220,76,501,58
223,326,483,358,220,75,502,57
223,326,483,358,220,74,504,56
223,325,484,359,220,73,505,55
223,325,485,359,220,73,507,54
223,325,486,359,220,72,508,53
224,325,487,360,220,71,510,52
224,325,488,360,220,70,511,51
224,325,489,361,220,69,513,50
224,325,490,361,220,68,514,49
224,325,491,362,220,67,516,48
224,325,492,362,220,66,518,47
225,325,493,362,220,65,519,46
225,325,494,363,221,65,521,44
225,325,495,363,221,64,523,43
225,325,496,364,221,63,525,42
225,325,497,364,221,62,526,41
225,324,499,365,221,61,528,40
225,324,500,365,221,60,530,39
226,324,501,366,221,59,532,37
226,324,502,366,221,58,533,36
226,324,503,367,221,57,535,35
226,324,504,367,221,56,537,34
226,324,505,368,221,55,539,32
226,324,506,369,221,54,541,31
226,324,507,369,221,53,543,30
227,324,508,370,221,52,545,29
227,324,509,370,221,51,547,27
227,324,510,371,221,50,549,26
227,324,512,371,221,50,551,25
227,324,513,372,221,49,553,23
227,324,514,373,221,48,555,22
227,324,515,373,221,47,557,21
228,324,516,374,221,46,559,19
228,324,517,375,221,45,561,18
228,324,518,375,221,44,563,17
228,324,520,376,221,42,566,15
228,324,521,377,221,41,568,14
228,324,522,377,221,40,570,12
