157,228,341,228,152,115,342,116
156,228,341,228,151,115,343,117
156,229,341,229,151,115,343,117
156,229,341,229,151,115,343,117
154,230,341,230,149,115,343,117
153,231,342,231,148,115,343,117
153,232,342,231,147,116,343,117
151,233,342,233,146,116,344,118
150,234,343,234,145,116,344,118
150,234,343,234,144,116,345,118
150,235,343,235,144,116,345,118
148,235,343,236,143,116,345,118
148,237,344,236,142,116,346,118
147,237,344,237,141,116,346,118
145,238,345,238,139,116,347,118
145,239,345,239,139,116,347,118
144,240,345,240,138,116,347,118
143,241,346,240,136,116,347,118
142,241,346,241,136,116,348,118
141,241,346,241,135,116,348,118
140,243,347,242,133,115,348,117
139,243,347,243,132,116,348,117
138,244,347,244,131,115,349,117
137,245,348,244,130,115,349,117
135,245,348,245,128,115,350,117
134,246,348,246,128,115,350,117
133,247,349,246,126,115,351,117
132,248,349,248,125,115,351,117
131,249,350,248,124,114,351,116
130,249,350,249,123,114,352,116
129,250,350,250,121,114,352,116
127,251,351,251,120,114,353,116
126,252,351,252,118,114,353,116
125,252,351,252,118,114,353,116
124,253,352,253,116,114,354,115
122,255,351,255,114,113,354,115
122,255,351,255,114,113,354,115
119,256,353,256,111,113,355,115
118,257,353,256,110,113,355,115
116,258,353,258,108,113,356,115
115,259,354,259,106,113,356,115
114,260,354,259,105,113,356,115
112,261,354,261,104,113,356,115
111,262,355,261,102,113,357,115
109,263,355,263,100,112,357,114
107,264,355,264,98,112,358,114
106,266,356,265,96,112,358,114
105,266,356,266,95,112,358,114
103,268,357,267,93,112,358,114
101,269,357,269,91,113,359,115
100,270,357,269,90,112,359,115
98,271,357,271,88,112,360,115
96,273,358,272,86,112,360,115
95,275,358,274,83,113,361,115
92,276,358,275,81,112,361,115
90,278,358,277,78,113,361,115
87,279,359,278,76,113,361,115
86,280,359,279,75,113,361,115
84,282,359,281,72,113,361,115
82,284,359,283,69,114,362,116
