209,334,427,329,198,104,438,106
211,334,430,329,199,104,441,105
214,334,432,328,201,103,443,104
216,334,435,328,203,103,445,103
218,334,437,328,204,102,448,101
220,333,440,327,206,102,450,100
222,333,443,327,208,101,453,99
224,333,445,327,209,100,455,98
226,333,448,327,211,100,458,96
228,333,450,326,212,99,460,95
230,333,453,326,214,99,463,94
232,333,456,326,216,98,465,92
234,332,458,325,217,97,468,91
236,332,461,325,219,97,471,90
238,332,464,325,221,96,473,88
240,332,467,324,222,95,476,87
242,332,469,324,224,95,479,86
244,332,472,324,226,94,481,84
246,331,475,323,227,93,484,83
249,331,478,323,229,93,487,81
251,331,481,323,231,92,490,80
253,331,483,322,232,91,492,78
255,331,486,322,234,91,495,77
257,331,489,322,236,90,498,75
259,330,492,321,238,89,501,74
261,330,495,321,239,88,504,72
263,330,498,321,241,88,507,70
265,330,501,320,243,87,510,69
267,330,504,320,244,86,513,67
269,330,507,320,246,85,516,66
272,329,510,319,248,85,519,64
274,329,513,319,249,84,522,62
276,329,516,319,251,83,525,60
278,329,519,318,253,82,528,59
280,329,523,318,255,81,531,57
282,328,526,318,256,81,534,55
284,328,529,317,258,80,537,53
287,328,532,317,260,79,541,51
289,328,536,316,262,78,544,50
291,328,539,316,263,77,547,48
293,328,542,316,265,76,551,46
295,327,546,315,267,76,554,44
297,327,549,315,269,75,557,42
300,327,552,314,270,74,561,40
302,327,556,314,272,73,564,38
304,327,559,314,274,72,568,36
306,326,563,313,276,71,572,33
308,326,566,313,278,70,575,31
311,326,570,312,279,69,579,29
313,326,573,312,281,68,583,27
315,326,577,312,283,67,586,25
317,325,581,311,285,66,590,22
319,325,585,311,287,65,594,20
322,325,588,310,289,64,598,18
324,325,592,310,290,63,602,15
326,325,596,309,292,62,606,13
329,324,600,309,294,61,610,10
331,324,604,309,296,60,614,8
333,324,608,308,298,59,618,5
335,324,612,308,300,58,622,3
338,324,616,307,302,57,627,0
340,323,620,307,304,56,631,-3
342,323,624,306,305,54,636,-6
345,323,628,306,307,53,640,-8
347,323,632,305,309,52,645,-11
349,322,637,305,311,51,649,-14
352,322,641,304,313,50,654,-17
354,322,646,304,315,49,659,-20
357,322,650,303,317,47,663,-23
359,322,655,303,319,46,668,-26
361,321,659,302,321,45,673,-29
364,321,664,302,323,44,678,-32
366,321,668,301,325,42,683,-36
369,321,673,301,327,41,689,-39
371,320,678,300,329,40,694,-43
374,320,683,300,331,38,699,-46
376,320,688,299,333,37,705,-50
379,320,693,299,335,36,710,-53
381,319,698,298,337,34,716,-57
384,319,703,297,339,33,722,-61
386,319,708,297,342,32,728,-64
389,319,714,296,344,30,733,-68
391,318,719,296,346,29,740,-72
394,318,724,295,348,27,746,-76
397,318,730,295,350,26,752,-81
399,318,736,294,352,24,758,-85
402,317,741,293,354,23,765,-89
404,317,747,293,357,21,772,-94
407,317,753,292,359,20,779,-98
410,317,759,291,361,18,785,-103
