213,333,439,345,213,115,439,103
212,333,439,346,213,115,439,103
212,334,439,347,213,115,440,104
211,335,440,348,213,115,440,104
211,335,440,349,213,115,441,104
210,336,440,350,212,115,441,104
210,336,441,351,212,115,442,104
209,337,441,352,212,115,442,104
209,337,441,353,212,115,443,104
208,338,442,354,212,115,443,104
208,339,442,355,212,115,444,105
207,339,442,356,212,115,444,105
207,340,442,357,212,115,445,105
206,340,443,358,212,115,445,105
206,341,443,359,211,115,446,105
205,342,443,360,211,115,446,105
205,342,444,361,211,115,447,105
204,343,444,362,211,115,447,105
204,344,444,364,211,115,448,106
203,344,445,365,211,115,448,106
202,345,445,366,211,115,449,106
202,345,445,367,211,115,449,106
201,346,445,368,210,115,450,106
201,347,446,369,210,115,450,106
200,347,446,370,210,115,451,106
199,348,446,371,210,115,451,106
199,348,447,373,210,115,452,106
198,349,447,374,210,115,452,106
198,350,447,375,210,115,453,107
197,350,448,376,209,115,453,107
196,351,448,377,209,115,454,107
196,352,448,378,209,115,454,107
195,352,449,380,209,114,455,107
194,353,449,381,209,114,455,107
194,354,449,382,209,114,456,107
193,354,450,383,209,114,457,107
192,355,450,385,208,114,457,107
192,356,450,386,208,114,458,107
191,356,451,387,208,114,458,107
190,357,451,388,208,114,459,107
190,357,451,390,208,114,459,107
189,358,452,391,208,114,460,108
188,359,452,392,207,114,460,108
188,359,452,393,207,114,461,108
187,360,453,395,207,114,461,108
186,361,453,396,207,114,462,108
185,361,453,397,207,114,463,108
185,362,454,399,206,114,463,108
184,363,454,400,206,113,464,108
183,363,454,401,206,113,464,108
182,364,455,403,206,113,465,108
182,365,455,404,206,113,465,108
181,366,455,406,206,113,466,108
180,366,456,407,205,113,467,108
179,367,456,408,205,113,467,108
178,368,456,410,205,113,468,108
178,368,457,411,205,113,468,108
177,369,457,413,205,113,469,108
176,370,457,414,204,112,470,108
175,370,458,416,204,112,470,108
174,371,458,417,204,112,471,108
173,372,458,419,204,112,471,108
173,372,459,420,203,112,472,108
172,373,459,422,203,112,473,109
171,374,459,423,203,112,473,109
170,375,460,425,203,112,474,109
169,375,460,426,203,112,474,109
168,376,460,428,202,111,475,109
167,377,461,430,202,111,476,109
166,378,461,431,202,111,476,109
165,378,462,433,202,111,477,109
164,379,462,434,201,111,478,109
163,380,462,436,201,111,478,109
163,380,463,438,201,111,479,109
162,381,463,439,201,111,480,109
161,382,463,441,200,110,480,109
160,383,464,443,200,110,481,108
159,383,464,445,200,110,481,108
158,384,465,446,200,110,482,108
157,385,465,448,199,110,483,108
156,386,465,450,199,110,483,108
155,386,466,452,199,109,484,108
153,387,466,453,199,109,485,108
152,388,467,455,198,109,486,108
151,389,467,457,198,109,486,108
150,390,467,459,198,109,487,108
149,390,468,461,197,109,488,108
148,391,468,463,197,108,488,108
147,392,469,465,197,108,489,108
146,393,469,467,197,108,490,108
