201,345,427,333,201,103,427,115
202,343,428,332,202,101,429,114
202,342,429,331,203,100,430,112
203,341,430,330,204,98,432,111
204,340,431,330,205,96,434,110
204,338,432,329,206,94,435,108
205,337,433,328,207,92,437,107
206,336,434,327,208,90,438,105
206,335,435,327,208,88,440,104
207,334,436,326,209,86,442,103
208,332,437,325,210,84,444,101
208,331,439,324,211,82,445,100
209,330,440,324,212,80,447,98
210,329,441,323,213,78,449,97
210,327,442,322,214,76,451,95
211,326,443,321,215,74,452,94
212,325,444,321,216,72,454,92
212,324,445,320,217,70,456,91
213,322,446,319,218,68,458,89
214,321,447,318,219,66,460,88
214,320,448,317,220,64,462,86
215,319,450,317,221,62,463,85
216,317,451,316,223,60,465,83
216,316,452,315,224,58,467,82
217,315,453,315,225,56,469,80
218,314,454,314,226,54,471,79
219,312,455,313,227,51,473,77
219,311,457,312,228,49,475,76
220,310,458,312,229,47,477,74
221,309,459,311,230,45,479,73
221,307,460,310,231,43,481,71
222,306,461,309,232,41,483,70
223,305,463,309,234,38,485,68
224,304,464,308,235,36,488,66
224,302,465,307,236,34,490,65
225,301,466,306,237,32,492,63
226,300,468,306,238,29,494,62
227,299,469,305,239,27,496,60
227,297,470,304,241,25,498,58
228,296,472,303,242,22,501,57
229,295,473,303,243,20,503,55
230,294,474,302,244,18,505,53
230,292,475,301,246,15,507,52
231,291,477,301,247,13,510,50
232,290,478,300,248,11,512,48
233,289,479,299,249,8,515,47
234,287,481,298,251,6,517,45
234,286,482,298,252,3,519,43
235,285,484,297,253,1,522,41
236,284,485,296,255,-2,524,40
237,282,486,296,256,-4,527,38
238,281,488,295,257,-7,529,36
239,280,489,294,259,-9,532,34
239,279,491,293,260,-12,534,33
240,277,492,293,262,-15,537,31
241,276,493,292,263,-17,540,29
242,275,495,291,265,-20,542,27
243,273,496,291,266,-23,545,25
244,272,498,290,267,-25,548,23
245,271,499,289,269,-28,551,22
245,270,501,288,270,-31,553,20
246,268,502,288,272,-33,556,18
247,267,504,287,274,-36,559,16
248,266,505,286,275,-39,562,14
249,265,507,286,277,-42,565,12
250,263,509,285,278,-45,568,10
251,262,510,284,280,-48,571,8
252,261,512,284,282,-50,574,6
253,259,513,283,283,-53,577,4
254,258,515,282,285,-56,580,2
255,257,516,282,287,-59,583,0
256,255,518,281,288,-62,586,-2
256,254,520,280,290,-65,589,-4
257,253,521,279,292,-69,593,-6
258,252,523,279,293,-72,596,-8
259,250,525,278,295,-75,599,-10
260,249,526,277,297,-78,603,-12
261,248,528,277,299,-81,606,-14
262,246,530,276,301,-84,610,-17
263,245,532,275,303,-88,613,-19
264,244,533,275,305,-91,617,-21
265,242,535,274,306,-94,620,-23
266,241,537,273,308,-98,624,-25
267,240,539,273,310,-101,627,-28
268,238,540,272,312,-105,631,-30
269,237,542,271,314,-108,635,-32
271,236,544,271,317,-112,639,-35
272,234,546,270,319,-115,643,-37
273,233,548,269,321,-119,647,-39
274,232,550,269,323,-123,650,-42
