-0.17364807426929474,-1.8623325104272226e-08,-0.9848077893257141,-142.74038696289062,-0.9848077893257141,1.461058189988762e-07,0.17364807426929474,10.682411193847656,1.4065224718251557e-07,1.0,-4.371138828673793e-08,49.999996185302734
-0.17494797706604004,-0.0006495753768831491,-0.984577476978302,-142.5790252685547,-0.9845776557922363,-0.00013125798432156444,0.1749480962753296,10.641140937805176,-0.0002428756415611133,0.9999997615814209,-0.0006165941013023257,50.00619125366211
-0.17624734342098236,-0.0012992690317332745,-0.9843450784683228,-142.417724609375,-0.9843457937240601,-0.00026181095745414495,0.17624782025814056,10.59965705871582,-0.0004867056559305638,0.9999991059303284,-0.0012327865697443485,50.01248550415039
-0.17754638195037842,-0.001949099125340581,-0.9841104745864868,-142.25648498535156,-0.9841121435165405,-0.00039151214878074825,0.17754745483398438,10.55795955657959,-0.0007313488167710602,0.9999980330467224,-0.0018486205954104662,50.01887893676758
-0.1788448691368103,-0.002599182538688183,-0.9838738441467285,-142.09530639648438,-0.9838768243789673,-0.0005203401087783277,0.17884677648544312,10.516047477722168,-0.0009768045274540782,0.9999964833259583,-0.0024642152711749077,50.02537155151367
-0.18014292418956757,-0.003249401692301035,-0.9836350679397583,-141.93418884277344,-0.983639657497406,-0.0006483158213086426,0.18014590442180634,10.473921775817871,-0.0012230725260451436,0.9999945163726807,-0.003079450922086835,50.03196334838867
-0.181440532207489,-0.0038997558876872063,-0.983394205570221,-141.77313232421875,-0.983400821685791,-0.0007754381513223052,0.18144482374191284,10.431583404541016,-0.001470151823014021,0.9999920725822449,-0.0036943270824849606,50.03865432739258
-0.18273767828941345,-0.0045502446591854095,-0.9831511974334717,-141.6121368408203,-0.9831601977348328,-0.0009017069241963327,0.18274353444576263,10.389031410217285,-0.0017180420691147447,0.9999892115592957,-0.004308843985199928,50.04544448852539
-0.18403427302837372,-0.005200985353440046,-0.9829060435295105,-141.45120239257812,-0.982917845249176,-0.0010271006030961871,0.18404191732406616,10.34626579284668,-0.0019667427986860275,0.999985933303833,-0.004923119675368071,50.05233383178711
-0.18533042073249817,-0.00585185969248414,-0.982658863067627,-141.2903289794922,-0.9826737642288208,-0.0011516400845721364,0.18534009158611298,10.3032865524292,-0.0022162534296512604,0.9999822378158569,-0.005537034943699837,50.059322357177734
-0.18662600219249725,-0.0065028672106564045,-0.9824095368385315,-141.1295166015625,-0.9824279546737671,-0.0012753246119245887,0.18663793802261353,10.26009464263916,-0.002466572681441903,0.9999780654907227,-0.006150589324533939,50.066410064697266
-0.18792112171649933,-0.007154007442295551,-0.9821580648422241,-140.96876525878906,-0.9821803569793701,-0.0013981544179841876,0.18793556094169617,10.216689109802246,-0.0027177012525498867,0.9999734163284302,-0.0067637828178703785,50.0735969543457
-0.1892157793045044,-0.007805397734045982,-0.9819045066833496,-140.80807495117188,-0.9819310307502747,-0.0015201062196865678,0.1892329752445221,10.173070907592773,-0.0029696377459913492,0.999968409538269,-0.007376734167337418,50.08088302612305
-0.19050997495651245,-0.008456920273602009,-0.9816488027572632,-140.64744567871094,-0.9816799759864807,-0.0016412022523581982,0.19053016602993011,10.129239082336426,-0.003222382627427578,0.9999628663063049,-0.007989323697984219,50.0882682800293
-0.19180360436439514,-0.009108574129641056,-0.9813910722732544,-140.48687744140625,-0.9814271926879883,-0.001761442981660366,0.19182699918746948,10.08519458770752,-0.0034759349655359983,0.9999569654464722,-0.008601550944149494,50.09574890136719
-0.19309675693511963,-0.009760359302163124,-0.9811311960220337,-140.3263702392578,-0.9811726212501526,-0.0018808267777785659,0.19312362372875214,10.040936470031738,-0.0037302938289940357,0.9999505877494812,-0.009213415905833244,50.103328704833984
-0.1943894475698471,-0.010412275791168213,-0.9808691740036011,-140.16592407226562,-0.9809163212776184,-0.001999353291466832,0.1944200098514557,9.996465682983398,-0.003985458519309759,0.9999437928199768,-0.009824917651712894,50.11100769042969
-0.19568166136741638,-0.011064439080655575,-0.9806050658226013,-140.00555419921875,-0.9806582927703857,-0.0021169972606003284,0.19571617245674133,9.9517822265625,-0.00424142787232995,0.9999365210533142,-0.01043617632240057,50.1187858581543
-0.1969732791185379,-0.011716731823980808,-0.9803388118743896,-139.84524536132812,-0.9803985357284546,-0.002233784878626466,0.19701197743415833,9.906886100769043,-0.004498202353715897,0.9999288320541382,-0.01104707084596157,50.12665939331055
-0.19826443493366241,-0.012369154021143913,-0.9800705313682556,-139.68499755859375,-0.980137050151825,-0.0023497138172388077,0.19830754399299622,9.861777305603027,-0.004755781963467598,0.9999207258224487,-0.011657601222395897,50.1346321105957
-0.19955511391162872,-0.013021704740822315,-0.9798001050949097,-139.52481079101562,-0.979873776435852,-0.002464782912284136,0.199602872133255,9.816455841064453,-0.005014164373278618,0.9999122023582458,-0.012267767451703548,50.142704010009766
-0.20084530115127563,-0.013674384914338589,-0.9795275330543518,-139.3647003173828,-0.9796087741851807,-0.002578992862254381,0.2008979618549347,9.77092170715332,-0.005273350980132818,0.9999032020568848,-0.01287756860256195,50.150875091552734
-0.20213501155376434,-0.01432719361037016,-0.9792528748512268,-139.20465087890625,-0.9793420433998108,-0.002692342968657613,0.20219281315803528,9.725175857543945,-0.00553333992138505,0.9998937249183655,-0.013487005606293678,50.159141540527344
-0.2034241259098053,-0.014980128034949303,-0.9789761304855347,-139.04466247558594,-0.9790735840797424,-0.0028048332314938307,0.20348729193210602,9.679217338562012,-0.005794130265712738,0.9998838305473328,-0.014096077531576157,50.16750717163086
-0.20471274852752686,-0.01563319005072117,-0.9786972403526306,-138.88473510742188,-0.9788033366203308,-0.0029164617881178856,0.20478151738643646,9.63304615020752,-0.006055722013115883,0.9998735189437866,-0.014704782515764236,50.17597198486328
