213,329,431,334,202,106,442,104
212,329,430,335,202,105,443,104
211,329,430,335,201,105,443,104
211,329,430,336,201,104,443,104
210,328,430,336,201,103,444,103
209,328,430,337,200,103,444,103
208,328,429,337,200,102,444,103
208,328,429,338,200,101,445,103
207,328,429,338,199,100,445,102
206,328,429,339,199,100,446,102
205,328,429,339,199,99,446,102
205,327,428,340,198,98,446,102
204,327,428,340,198,97,447,101
203,327,428,341,198,97,447,101
202,327,428,341,198,96,447,101
201,327,428,342,197,95,448,101
201,327,427,342,197,94,448,100
200,326,427,343,197,94,449,100
199,326,427,343,196,93,449,100
198,326,427,344,196,92,449,100
197,326,426,344,196,91,450,99
197,326,426,345,195,90,450,99
196,326,426,345,195,90,450,99
195,325,426,346,195,89,451,98
194,325,425,346,194,88,451,98
193,325,425,347,194,87,452,98
192,325,425,347,194,86,452,98
192,325,425,348,193,86,452,97
191,324,424,348,193,85,453,97
190,324,424,349,193,84,453,97
189,324,424,349,192,83,454,96
188,324,424,350,192,82,454,96
187,324,423,350,192,81,454,96
187,323,423,351,191,81,455,96
186,323,423,351,191,80,455,95
185,323,422,352,191,79,456,95
184,323,422,352,190,78,456,95
183,323,422,353,190,77,456,94
182,322,422,354,190,76,457,94
181,322,421,354,189,75,457,94
181,322,421,355,189,75,457,93
180,322,421,355,188,74,458,93
179,321,420,356,188,73,458,93
178,321,420,356,188,72,459,92
177,321,420,357,187,71,459,92
176,321,419,357,187,70,460,92
175,321,419,358,187,69,460,91
174,320,419,358,186,68,460,91
173,320,418,359,186,67,461,91
172,320,418,359,186,66,461,90
171,320,418,360,185,65,462,90
171,319,417,361,185,65,462,89
170,319,417,361,184,64,462,89
169,319,417,362,184,63,463,89
168,318,416,362,184,62,463,88
167,318,416,363,183,61,464,88
166,318,415,363,183,60,464,88
165,318,415,364,183,59,464,87
164,317,415,365,182,58,465,87
163,317,414,365,182,57,465,86
162,317,414,366,181,56,466,86
161,317,414,366,181,55,466,86
160,316,413,367,181,54,467,85
159,316,413,367,180,53,467,85
158,316,412,368,180,52,467,84
157,315,412,369,179,51,468,84
156,315,411,369,179,50,468,84
155,315,411,370,179,49,469,83
154,314,411,370,178,48,469,83
153,314,410,371,178,47,470,82
152,314,410,371,177,46,470,82
151,313,409,372,177,45,470,81
150,313,409,373,176,44,471,81
149,313,408,373,176,42,471,81
148,312,408,374,176,41,472,80
147,312,407,374,175,40,472,80
146,312,407,375,175,39,473,79
145,311,407,376,174,38,473,79
144,311,406,376,174,37,474,78
143,311,406,377,173,36,474,78
142,310,405,377,173,35,474,77
141,310,405,378,173,34,475,77
139,310,404,379,172,33,475,76
138,309,404,379,172,31,476,76
137,309,403,380,171,30,476,75
136,308,403,380,171,29,477,75
135,308,402,381,170,28,477,74
134,308,401,382,170,27,478,74
133,307,401,382,169,26,478,73
132,307,400,383,169,24,479,73
