169,220,345,223,165,112,347,114
169,220,345,223,165,112,347,114
169,221,345,223,164,113,347,114
168,221,346,224,164,112,347,114
167,222,346,225,163,113,347,114
167,223,346,225,162,112,348,114
165,223,347,225,161,112,348,114
165,224,347,226,160,112,348,114
163,224,347,227,159,112,348,114
163,225,347,228,158,112,349,114
162,225,347,228,157,112,349,114
160,226,347,229,155,112,348,113
160,226,347,229,155,111,349,113
159,227,347,230,154,111,349,113
157,227,347,230,152,111,349,112
157,228,347,231,151,111,349,112
156,228,347,231,150,111,349,112
154,228,348,231,149,110,349,112
153,228,348,231,148,110,349,111
152,229,348,232,147,109,349,111
152,230,348,233,146,109,350,111
151,230,349,233,145,109,350,110
150,230,349,233,144,109,350,110
149,231,349,234,144,108,351,110
149,231,349,234,144,108,351,110
148,232,350,235,142,108,351,109
147,232,351,235,141,108,352,109
147,233,351,236,141,107,352,109
145,233,351,237,139,107,353,109
144,234,352,237,138,107,354,109
143,235,352,238,137,107,353,108
142,235,352,239,136,107,353,108
141,236,353,239,135,106,354,108
141,237,353,240,134,106,355,108
140,238,353,241,132,107,355,108
139,238,354,241,132,106,355,108
137,239,354,242,131,106,356,108
136,240,355,243,130,106,357,108
135,241,355,244,128,106,357,108
134,242,355,246,127,107,357,108
133,243,356,247,126,107,358,108
132,244,356,248,125,107,358,108
131,245,357,248,124,107,358,108
130,246,357,250,123,107,359,109
129,247,358,251,122,107,360,109
128,248,358,252,120,107,361,109
126,250,359,254,118,107,361,109
126,250,359,254,118,107,361,109
125,251,360,255,117,108,362,109
124,253,360,257,116,108,363,110
122,254,361,258,114,109,363,110
121,255,361,260,113,109,363,110
120,257,362,261,112,109,365,111
120,258,362,262,111,109,365,111
117,260,363,265,109,110,366,112
117,261,363,265,108,110,366,112
115,262,364,267,106,111,367,112
114,263,364,268,105,110,367,112
112,265,365,270,103,110,367,112
110,266,365,271,101,111,367,112
